date,open,high,low,close,volume,symbol,Sample_Custom_Indicator,Another_Custom_Indicator,Stochastic,Stochastic_Signal,RSI,Williams_R,ROC,TRIX,TRIX_signal,SMA_10,EMA_10,MACD,MACD_Signal,MACD_Hist,MACD_Hist_Signal,ADX,Ichimoku_Conversion_Line,Ichimoku_Base_Line,Ichimoku_Leading_Span_A,Ichimoku_Leading_Span_B,Ichimoku_Lagging_Span,PSAR,Bollinger_High,Bollinger_Low,Bollinger_Mid,Standard_Deviation,Historical_Volatility,Chandelier_Exit_Long,Keltner_Channel_High,Keltner_Channel_Low,Keltner_Channel_Mid,MAE_Upper,MAE_Lower,MFI,OBV,VWAP,ADL,CMF,Volume_Oscillator
2014-02-21,211.64,213.98,209.19,209.6,7818800,tsla,203.028,7.1892481448948145,87.76444929116681,80.8674178028156,69.66652713827263,-12.235550708833182,17.50196210337482,0.8725873099855397,0.8129610812043113,198.98,198.52178673861687,11.271211259259474,10.072650552654606,1.1985607066048676,1.0197468369306466,29.465607203685984,202.265,188.655,148.72025000000002,148.765,208.45,154.94715571415338,213.35849628978963,184.60150371021035,198.98,12.555768814624985,0.1554529070428942,189.5733693791216,205.23094464459987,170.82105535540015,188.026,203.95449999999997,194.00549999999998,61.789355440247256,300651700.0,,48592124.322024345,-0.15059023983850017,771679.0089160632
2014-02-24,208.7599,218.36,208.32,217.65,8278400,tsla,206.91199999999998,7.90139621979603,98.55102040816325,91.62896609025286,76.87616016971623,-1.448979591836751,16.683643381761648,0.8969983095983292,0.829768526883115,202.092,201.99964369523195,12.11750029606975,10.481620501337636,1.635879794732114,1.14297342849094,30.583256299423436,205.53,190.38,153.83524999999997,148.765,216.97,156.1524125998703,217.89479243959207,186.28920756040796,202.092,13.7648638416419,0.15037807603665446,192.51957986188881,207.52719741236987,172.82980258763016,190.1785,207.1443,197.0397,67.37307336983042,308930100.0,,55699674.919633895,-0.06257747757499955,560958.6038343292
2014-02-25,230.0,259.2,228.45,248.0,32681700,tsla,215.77200000000002,16.24199850866698,87.53339269813002,91.28295413248668,83.25492078732596,-12.466607301869981,26.170126170126167,0.9572991789935203,0.8552746573051961,207.23599999999996,210.3633448415534,15.063538711849077,11.398004143439925,3.665534568409152,1.6474856564745826,33.326050652168824,226.225,211.95499999999998,154.6855,148.765,230.29,157.3965643478729,239.71999701733392,174.752002982666,207.23599999999996,18.083811858006655,0.18609552242866795,228.86823532271202,214.7337625417514,173.46123745824866,194.09750000000003,212.41689999999994,202.05509999999995,74.52274114264596,341611800.0,,64574217.84646319,0.0068258039896010115,2336173.5730285943
2014-02-26,258.58,265.0,247.5,253.0,24604600,tsla,227.644,21.181743816576954,86.51685393258427,90.86708901295917,87.47615413964134,-13.48314606741573,28.67460075272098,1.0409817948050293,0.8924160848051628,212.87399999999997,218.11546396127096,17.598884607837476,12.638180236319435,4.960704371518041,2.3101293994832743,36.011101932106385,229.125,214.85500000000002,154.9355,148.765,225.4,159.43263306091544,255.23748763315388,170.51051236684606,212.87399999999997,21.953920948204036,0.1831626578449588,233.66058826258876,219.18294941466382,176.47405058533622,197.82850000000002,218.19584999999995,207.55214999999995,81.26689386074179,366216400.0,,55435366.417891756,-0.04205133059073881,3056061.385667648
2014-02-27,261.25,261.9,248.33,252.54,17945800,tsla,236.158,23.513193081520715,85.40983606557376,86.486694232096,86.58969804618116,-14.59016393442624,29.295515052221994,1.1322571561119599,0.9403842990665222,218.596,224.37447051376714,19.348014473835917,13.980147083822732,5.367867390013185,2.9216769975892563,38.50436383490554,229.20499999999998,214.85500000000002,156.9805,148.765,212.225,161.54398039969712,265.6223861630414,171.56961383695858,218.596,24.43178740472062,0.18059890077581753,233.23465243247108,223.33772694393062,180.05027305606941,201.69400000000002,224.06089999999998,213.1311,71.81115744160157,348270600.0,,48624690.66254906,-0.08073118430977928,3054062.8185253944
2014-02-28,249.65,252.68,242.55,244.81,14589800,tsla,243.2,23.802832791264017,73.32188160676534,81.74952386830778,78.87435592548552,-26.678118393234666,22.63186895757151,1.2121953538245078,0.9947465100181194,223.11399999999998,228.09002132944585,19.881286995927724,15.160375066243732,4.720911929683991,3.2815239840082033,39.99873977863766,229.20499999999998,214.85500000000002,158.495,148.2095,207.52,163.61310079170318,270.719665582528,175.50833441747193,223.11399999999998,25.805787371093643,0.18514091371213992,233.29716823099514,226.36704059673406,183.21795940326592,204.7925,228.69184999999996,217.53614999999996,64.76011749915307,333680800.0,,40544850.78100906,-0.1654078890786836,2749977.755168639
2014-03-03,237.26,251.65,234.99,250.56,13089300,tsla,249.782,23.4743363650128,80.02766251728907,79.58646006320937,77.93874172185429,-19.97233748271092,26.3986278565303,1.283685384625266,1.052534284939549,228.34699999999998,232.1754719968193,20.53121518849619,16.234543090694224,4.296672097801967,3.484553606766956,40.4012492192,229.20499999999998,214.85500000000002,159.5255,149.24,215.46,165.6408387758691,275.29567273002556,181.39832726997437,228.34699999999998,27.107652056199747,0.18377787892423736,232.466387856859,230.41181356689737,186.08818643310263,208.25,234.05567499999995,222.63832499999998,65.3109047486619,346770100.0,,51921385.23479057,-0.13660146129010908,2360697.688377237
2014-03-04,258.48,260.0,252.83,254.84,8745600,tsla,251.15,23.07541907648786,85.83972125435541,79.7297551261366,78.86178861788616,-14.160278745644595,25.10554737358862,1.3471521728094293,1.1114578625135252,233.461,236.2962952701249,21.147868727534217,17.217208218062222,3.930660509471995,3.5737749873079636,41.1373139031518,235.635,214.85500000000002,159.5255,149.24,216.93,167.6280220003517,279.61183815297574,187.3101618470243,233.461,27.9666173697366,0.17886073712760342,232.65791568154722,234.1342228885525,190.13877711144747,212.13649999999998,239.29752499999998,227.62447500000002,65.41030492352644,355515700.0,,48079176.02976964,-0.14834803521774792,1682297.6623910703
2014-03-05,256.72,256.99,251.8,252.66,5935700,tsla,251.08200000000002,18.935059222980048,82.80139372822299,82.88959249995581,78.17967367800274,-17.19860627177701,30.47923982648214,1.3962186314845804,1.1684100163077362,239.36299999999997,239.27151431192036,21.216097355241715,18.016986045498122,3.199111309743593,3.4988422517950895,41.68901817113543,236.66,217.18,159.5255,149.24,204.19,169.57546156034468,277.2331184459601,201.49288155403988,239.36299999999997,28.20356418312352,0.1806734811859557,233.4202831505678,237.24983674412488,194.41616325587512,215.833,245.34707499999996,233.37892499999995,64.68668953453786,349580000.0,,44110605.894894846,-0.1551516706095272,907464.6202379074
2014-03-06,254.14,257.5,249.45,252.94,7361100,tsla,251.16199999999998,16.202100686844602,83.15407179773712,83.93172892677183,77.27970525023026,-16.84592820226289,20.46482830880602,1.4300756920885505,1.2207431514638991,243.66,241.75669352793483,21.05011012788725,18.623610861975948,2.4264992659113034,3.2843736546183324,41.890817027513755,236.66,217.18,165.88275,149.24,203.78,171.4839523291378,276.06420137368923,211.2557986263108,243.66,27.593861807903448,0.17621827161756576,233.75799755281471,240.9099949069186,198.60800509308132,219.75899999999996,249.75149999999996,237.5685,64.8998448739082,356941100.0,,43132173.969429016,-0.17545227183542644,403767.3408274483
2014-03-07,252.94,254.85,244.41,246.21,7812300,tsla,251.442,10.928872514785219,73.75331750244449,79.90292767613485,73.28222049689441,-26.24668249755551,17.46660305343512,1.44177235404237,1.2649489919795933,247.321,242.56638561376485,20.14330976311794,18.927550642204345,1.2157591209135958,2.8706507478773853,41.425988589482806,246.725,217.18,165.95774999999998,149.24,198.09,173.35427328255503,269.17874502957045,225.46325497042955,247.321,26.382202229413522,0.18191424585903224,233.75445220950496,244.28794516157268,202.01305483842725,223.15049999999997,253.50402499999998,241.13797499999998,63.8796188187815,349128800.0,,38013770.521153174,-0.18467624795971638,40524.54538247362
2014-03-10,242.7,243.0,236.06,238.84,7728100,tsla,249.098,4.962300093928773,63.458583601061605,73.45532430041439,66.74290070516486,-36.54141639893839,9.735814380886744,1.4275836705666345,1.2974759276970016,249.44,241.88886095671668,18.615380021340087,18.865116518031492,-0.24973649669140485,2.2465732989636273,40.01466057955492,249.995,217.18,167.73525,150.44,193.91,175.18718781690393,259.36460018785755,239.51539981214245,249.44,25.123561891285444,0.18497009975205034,233.79061347270928,246.86157290349408,204.6704270965059,225.766,255.676,243.20399999999998,59.77150879321977,341400700.0,,36477058.99377566,-0.1947060875068564,-251246.01566851884
2014-03-11,236.5,244.6,232.4262,234.41,8810100,tsla,245.012,6.887817667607468,47.91418355184742,61.70869488511783,70.52663377303392,-52.08581644815258,-5.479838709677421,1.3896889878957541,1.315918539736752,248.081,240.52906805549546,16.85275267355013,18.46264374913522,-1.609891075585093,1.4752804240538833,38.31021409003027,247.1631,217.18,168.34525000000002,151.05,199.11,176.98344406056586,261.85663533521495,234.30536466478506,248.081,24.216969968880726,0.18242621357381852,233.54915831485886,248.91667425831938,206.40032574168063,227.6585,254.28302499999995,241.878975,61.24595808587414,332590600.0,,30538285.3470918,-0.15067973640632976,-390664.5918119624
2014-03-12,231.5,247.5,231.11,241.49,9754400,tsla,242.77800000000002,6.936017108782007,58.52152434721244,56.63143050004047,67.49944481456806,-41.47847565278756,-4.549407114624502,1.3422585094369444,1.3211865336767905,246.93,240.70378295449626,15.844508994528923,17.939016798213963,-2.0945078036850404,0.7613227785060985,36.9520863195828,245.555,217.18,168.34525000000002,151.05,198.12,178.74377517935454,260.802034217564,233.05796578243599,246.93,23.24925252901437,0.18335668239009945,232.74374202781982,251.7362655454034,208.06773445459658,229.902,253.10324999999997,240.75675,59.93893268149332,342345000.0,,33139061.918171734,-0.12522208637848706,-420114.8769179415
2014-03-13,243.79,244.19,234.0,237.79,6236300,tsla,239.748,7.174695115472393,51.99364855328157,52.809785484113796,65.09262233643858,-48.006351446718426,-5.840658905519918,1.2843422031907359,1.3138176675795796,245.455,240.1740042354969,14.57885358795076,17.266984156161325,-2.688130568210564,0.07143210916276599,35.69096767559585,245.555,217.18,168.34525000000002,151.05,204.38,180.46889967576746,259.8043902309448,231.10560976905523,245.455,21.820014828254564,0.18442007081296066,232.82039011746437,253.78705226813327,210.26394773186678,232.02550000000002,251.591375,239.318625,60.16431247457942,336108700.0,,31541736.795502443,-0.09823168280887783,-719046.982036097
2014-03-14,235.29,236.9365,228.32,230.97,8289700,tsla,236.7,8.521416744492477,7.224645583424223,39.24660616130606,57.2265625,-92.77535441657578,-5.65336383317675,1.2130917952694276,1.2936724931175492,244.071,238.500548919952,12.877056860996902,16.38899869712844,-3.5119418361315375,-0.6452426798960949,33.851102712627124,244.16,220.5,168.34525000000002,151.05,218.64,182.15952168225212,261.11383348898494,227.02816651101506,244.071,20.453649494199425,0.18793320432164426,232.99173602121598,255.21297465472654,211.9720253452734,233.59249999999997,250.17277499999997,237.969225,55.81659537422255,327819000.0,,28351022.462536633,-0.15755238778287967,-781254.7910940722
2014-03-17,234.95,237.93,230.5,233.98,5912600,tsla,235.728,8.729021900151055,15.430752453653204,24.88301553011965,39.18543659364394,-84.56924754634679,-6.617177522349942,1.1369397843687068,1.2623259513677807,242.413,237.67863093450615,11.63710721040917,15.438620399784586,-3.8015131893754166,-1.2764967817919592,32.236387507002135,242.91,222.3,168.34525000000002,151.05,207.99,183.81633124860707,259.8710438003021,224.9549561996979,242.413,18.686364857267787,0.18739111333265113,233.4334752929789,256.6624509219903,214.0975490780098,235.38000000000002,248.473325,236.352675,47.74336873599558,333731600.0,,27977008.734407406,-0.24927363963218982,-1010716.1253577918
2014-03-18,236.95,241.5,235.02,240.04,6242300,tsla,236.85399999999998,7.564971983496995,34.9017272185825,19.185708418553293,40.16393442622951,-65.0982727814175,-5.80756553131377,1.0644952008742825,1.222759801269081,240.933,238.1079707645959,11.016438883476809,14.55418409652303,-3.5377452130462217,-1.7287464680428117,31.07536450567854,242.91,227.16,169.82274999999998,151.365,207.86,185.44000462363493,256.062943966994,225.80305603300602,240.933,17.14717687366719,0.18722280823002677,233.8428627796617,258.16732837589075,216.22667162410931,237.19700000000003,246.95632499999996,234.909675,39.80059078734297,339973900.0,,31406420.462802447,-0.18706396307359902,-1152674.5368138961
2014-03-19,241.39,241.55,233.51,235.84,5071300,tsla,235.724,6.456556443731786,23.737373737373765,24.68995113653648,38.00632002298191,-76.26262626262623,-6.657167735296444,0.9916688242571636,1.1765416058666975,239.25100000000003,237.69561244376027,10.069574081652547,13.657262093548933,-3.587688011896386,-2.100534776813527,29.80064924296284,241.58499999999998,228.85,176.15775000000002,157.7,199.85,187.03120453116225,252.1641128874636,226.33788711253646,239.25100000000003,13.768910479390087,0.17903276886560515,234.1627326533134,260.0328119570962,218.58118804290382,239.30700000000002,245.23227500000002,233.26972500000002,44.55530471998707,334902600.0,,29274456.03494176,-0.1674205659837316,-1344172.7277061278
2014-03-20,236.16,239.25,233.36,234.91,3817900,tsla,235.148,4.3986305949800455,20.801767676767682,26.4802895442413,42.12034383954154,-79.19823232323232,-7.128172689175299,0.9190617534245993,1.125045635378278,237.448,237.18913745398567,9.138787424022127,12.753567159643573,-3.614779735621447,-2.403383768575111,28.59650181217006,237.91,229.125,177.60775,159.14999999999998,198.51,188.59058044053901,246.2452611899601,228.6507388100399,237.448,11.986064013107057,0.16294703842999997,234.76124480543552,260.83252135924135,220.27547864075862,240.554,243.3842,231.5118,49.282253824751436,331084700.0,,27465977.08757332,-0.12479043509084586,-1578875.039912791
2014-03-21,236.02,236.2,227.5,228.89,8216900,tsla,234.73199999999997,3.952496257638976,4.276923076923035,16.27202149702148,32.826121413853215,-95.72307692307696,-7.03464522155884,0.8425856505328122,1.068553638409185,235.71599999999998,235.68020337144281,7.825164972328508,11.767886722180561,-3.942721749852053,-2.7112513648304994,26.701550629209983,237.5,229.125,177.60775,160.85999999999999,206.92,190.11876883172823,243.62099251527792,227.81100748472204,235.71599999999998,9.97085873670631,0.1658703306400284,234.9493700415521,261.6530952912793,221.38390470872073,241.51850000000005,241.60889999999995,229.82309999999998,38.64161360435386,322867800.0,,21874707.202515826,-0.3006643167788713,-1393848.360987382
2014-03-24,229.75,229.9,210.27,220.17,11328800,tsla,231.96999999999997,6.125192876780397,20.961253440609738,15.346648064766804,24.32992743965646,-79.03874655939026,-7.816948584826669,0.7575584177323735,1.0063545942738226,233.849,232.86016639481684,6.011185387983602,10.61654645534117,-4.605361067357569,-3.0900733053359137,26.35013316916304,228.885,229.20499999999998,177.86775,163.3255,207.89,191.61639345509366,246.0993857535608,221.59861424643918,233.849,9.664580190734727,0.1673527092771221,233.63848958511792,262.7353655267153,220.55363447328463,241.64449999999997,239.69522499999997,228.00277499999999,29.054150092937732,311539000.0,,21972817.034405768,-0.2546527080290085,-984757.391903515
2014-03-25,224.14,227.05,217.9,220.44,7865400,tsla,228.05,7.435891637485586,21.532923988990028,15.590366835507586,25.44955806156662,-78.46707601100996,-5.959643359924917,0.669612888078075,0.9390062530346731,232.452,230.60195432303198,4.543011236283377,9.401839411529613,-4.858828175246236,-3.4438242793179787,26.023816956262305,227.23000000000002,229.20499999999998,177.86775,163.3255,207.73,193.0840655859918,247.32378327497116,217.58021672502883,232.452,10.627518537417014,0.09668186971838083,233.8162855130671,261.2178222503796,219.31517774962043,240.2665,238.2633,226.64069999999998,35.86173300897417,319404400.0,,18474218.34588116,-0.24544829874820673,-929304.8390098475
2014-03-26,221.95,222.6,211.3501,212.96,6907300,tsla,223.474,8.909974996846415,6.034096007178104,16.17609114559261,22.548750343312292,-93.96590399282188,-11.814153795188206,0.5757932673227995,0.8663636558922985,229.599,227.39432626429888,2.7442649779850967,8.07032452482071,-5.326059546835614,-3.8202713328215063,26.24260375050765,225.91000000000003,229.20499999999998,179.50775,168.79500000000002,210.91,194.52238427427196,247.41894999369282,211.77905000630716,229.599,11.808297027268374,0.09669848768353252,233.6996498079277,259.2932461378606,217.2357538621394,238.2645,235.33897499999998,223.85902499999997,28.723316795629543,312497100.0,,13543835.877592567,-0.2845213070429129,-951698.3677796535
2014-03-27,212.37,213.6,203.0,207.32,9495700,tsla,217.956,10.805904558773298,9.70786516853931,12.424961721569133,22.89139829917748,-90.2921348314607,-12.813827326632744,0.47625472754566633,0.7883418702229721,226.552,223.74444876169906,0.853802639113411,6.627020147679251,-5.77321750856584,-4.210860567970373,27.021422200692246,222.275,234.0,181.16775,170.10500000000002,216.61,195.93193658878653,248.16380911754658,204.9401908824534,226.552,13.180550773173154,0.09807521299441567,233.67693845302188,257.04080883096753,214.9661911690324,236.00349999999997,232.21579999999997,220.88819999999998,28.68358088760165,303001400.0,,11788027.198347276,-0.24816935526819422,-751915.5385505315
2014-03-28,212.8,216.72,210.27,212.37,9684800,tsla,214.652,11.537005966309069,21.05617977528091,12.266046983666094,30.93214234260195,-78.94382022471909,-8.052993895311076,0.3809165592003616,0.7068568080184501,224.692,221.67636716866286,-0.23420976472183952,5.254774165199033,-5.488983929920873,-4.466485240360473,27.316210792876888,222.275,234.0,186.67275,174.71,207.28,197.3132978570108,247.76601193261814,201.61798806738187,224.692,14.009736567266195,0.10097791608051114,230.7188957960663,255.30694338941922,213.45605661058082,234.38150000000002,230.30929999999998,219.0747,36.86222671307583,312686200.0,,8409608.593696106,-0.26076872349296043,-571736.7915641759
2014-03-31,216.5,216.75,206.39,208.45,8380000,tsla,212.308,12.065930410318607,12.247191011235929,14.337078651685369,31.16110304789551,-87.75280898876406,-10.911188990512011,0.2883578670025644,0.6231570198152729,222.13899999999998,219.27157313799688,-1.3966786308067753,3.9244836059978714,-5.321162236804646,-4.637420639649308,27.862039604602234,222.275,234.0,195.45999999999998,174.71,201.35,198.66703189987058,246.2708608206372,198.00713917936275,222.13899999999998,14.602122917034903,0.09631317595747779,228.82349144169967,253.19117121994822,211.36082878005175,232.27599999999998,227.69247499999997,216.585525,37.3581728949492,304306200.0,,3362195.4662829777,-0.25350026100672957,-528142.1972977817
2014-04-01,209.02,218.16,208.58,216.97,7371400,tsla,211.61399999999998,10.345854564348542,33.91599902889051,22.40645660513577,32.570372476542516,-66.08400097110949,-9.610898183636058,0.20854101927816338,0.5402338197078511,219.83200000000002,218.85310529472468,-1.6118701511774987,2.8172128545627975,-4.429083005740296,-4.595753112867506,28.164576929998734,221.125,234.0,197.95499999999998,176.28500000000003,178.59,199.99369126187318,240.5237091286971,199.14029087130294,219.83200000000002,13.96358153234735,0.10527683358488402,228.91651455798606,251.2229126589508,209.54208734104918,230.3825,225.3278,214.33620000000002,35.32437488351823,311677600.0,,8902287.324320557,-0.2312219242995751,-568426.2935586087
2014-04-02,220.0,230.89,218.05,230.29,10782300,tsla,215.08,9.506511277364138,70.79118028534367,38.984790108490024,45.310155077538774,-29.20881971465633,-2.353290366350073,0.15180724087400232,0.4625485039410814,219.277,220.93254069568383,-0.6995345030215105,2.113863383045936,-2.8133978860674467,-4.239282067507494,26.833385908727347,219.6,234.0,219.08999999999997,197.9355,182.26,201.29381743663572,238.29002255472827,200.2639774452717,219.277,12.94390992747215,0.1251079822939734,228.43121844171395,250.45439202600326,208.0736079739967,229.26399999999998,224.75892499999998,213.79507499999997,43.96691874768079,322459900.0,,18676895.735535517,-0.11763065310705048,-321415.5280244015
2014-04-03,230.3,235.73,222.0,225.4,10923700,tsla,218.696,8.147393857341847,58.10635538261997,54.271178232284704,46.430859925669616,-41.893644617380026,-4.048358945979307,0.10829175608437769,0.3916971543697407,218.32600000000002,221.74480602374132,-0.3668551832067237,1.6177196697954044,-1.984574853002128,-3.788340624606421,25.085760437673795,219.365,232.45,221.99,200.8355,184.67,202.567941087903,234.62078771468373,202.03121228531631,218.32600000000002,11.69751710046946,0.12604978390799929,225.49389033072697,249.39087242470313,206.38312757529692,227.88700000000003,223.78415,212.86785,42.97236938043725,311536200.0,,13163331.205309749,-0.1356039019255903,-112945.94787054323
2014-04-04,226.01,228.27,211.25,212.225,11345600,tsla,218.667,7.418236706476719,23.929961089494142,50.94249891915259,37.66653438403539,-76.07003891050586,-7.280789899078156,0.06377900645422319,0.3261135247866372,216.65949999999998,220.01393220124288,-1.1530254576172752,1.0635706443128685,-2.2165961019301434,-3.4739917200711656,24.406110656869856,219.365,231.5,222.03,200.8355,190.16,203.81658226614493,231.49597341295342,201.82302658704654,216.65949999999998,11.359260362665708,0.13594010821973493,224.62780440660302,248.31842880346795,204.05707119653204,226.18775,222.07598749999997,211.24301249999996,35.86106537190463,300190600.0,,3117608.9961440526,-0.21168934679795828,85327.89353627712
2014-04-07,205.81,216.2,203.51,207.52,9855500,tsla,218.481,7.820746785171043,11.725032425421555,31.253782965845208,31.275909719023502,-88.27496757457844,-5.745560248898569,0.01628989571897943,0.26414879897310567,215.39450000000002,217.74230816465325,-2.131158573379196,0.42462480077445564,-2.5557833741536515,-3.290350050887663,24.34738424181157,219.365,231.5,222.03,200.8355,190.62,265.0,231.0359935703421,199.75300642965794,215.39450000000002,11.677647257068205,0.1347511323392265,221.74154056993925,246.9148948632946,202.32860513670545,224.62175000000002,220.7793625,210.00963750000003,29.479701081293314,290335100.0,,-509277.1346675791,-0.2636645523085326,120829.87305972539
2014-04-08,210.05,216.4899,206.42,215.46,6889300,tsla,218.179,7.619739733816151,34.37241379310347,23.34246910267304,38.75027599911681,-65.62758620689652,-2.259118127381596,-0.024312249937419317,0.20645658919100068,214.8965,217.32734304380722,-2.239825161815105,-0.1082651917434565,-2.1315599700716485,-3.05859203472446,24.25918720826752,219.365,231.5,222.03,200.8355,188.59,259.9996,230.1359794676323,199.6570205323677,214.8965,11.610236326870174,0.14120504668161069,214.52330236221474,245.85972762012986,201.4887723798702,223.67425000000003,220.26891249999997,209.5240875,34.65333405518757,297224400.0,,4970815.212823464,-0.19780832576770113,-89352.107348511
2014-04-09,216.76,218.45,210.89,216.93,5157900,tsla,215.507,7.611051194004888,41.95783132530124,29.35175918127541,40.13388937664619,-58.04216867469876,1.8641998497370391,-0.05727342223115217,0.15371058690657013,215.2935,217.25509885402408,-2.182172771993521,-0.5230467077934695,-1.6591260642000516,-2.7786988406195787,23.939691881274097,219.62,230.25,225.245,200.8355,191.56,255.09920799999998,230.51560238800977,200.07139761199022,215.2935,10.904075635307779,0.13720075494855108,214.99133407302315,244.2784537391233,200.61404626087662,222.44624999999996,220.67583749999997,209.9111625,38.49242862521865,302382300.0,,8054639.022347298,-0.1562851783688045,-391123.72040512227
2014-04-10,216.82,217.5,203.7901,204.19,7211500,tsla,211.26500000000001,8.028312556196695,3.6358081271005136,26.65535108183506,37.37735077677842,-96.36419187289948,-1.5097433918579952,-0.09469872662406509,0.1040287242004431,214.98050000000003,214.8796263351106,-3.128431751227396,-1.0441237164802548,-2.084308034747141,-2.6398206794450916,24.18931571127256,219.62,230.25,226.92000000000002,200.8355,196.09,250.29682383999997,231.03712511239343,198.92387488760664,214.98050000000003,11.003565077186634,0.14769246827401505,214.59946888788573,242.87783355216715,198.65466644783282,220.76624999999999,220.35501250000002,209.60598750000003,39.06075023706644,295170800.0,,1263839.2243910786,-0.16729709266070514,-459277.2779804729
2014-04-11,200.61,207.0,198.6,203.78,9067200,tsla,209.57600000000002,8.764460447992796,13.950983032588224,19.848207494996647,40.8466435831565,-86.04901696741179,-4.04482742383576,-0.13374264083638732,0.05647445119307702,214.12150000000003,212.8615124559996,-3.8668576551715717,-1.608670504218518,-2.2581871509530536,-2.5634939737466844,24.783007425187915,217.165,226.725,226.92000000000002,200.8355,195.3,245.59048736319997,231.65042089598563,196.59257910401442,214.12150000000003,11.35072873558936,0.14601955680026293,211.63949302934546,241.25275437455883,197.5607456254412,219.40675000000002,219.4745375,208.76846250000003,40.04019668747873,286103600.0,,3379519.2243910856,-0.1537429038612862,-359406.962371639
2014-04-14,207.6,208.44,194.41,198.09,7703000,tsla,207.69,10.030243281085639,8.906098741529544,8.830963300406081,38.230647709320706,-91.09390125847045,-4.970016790597258,-0.1769731747313985,0.00978492600818192,213.0855,210.1757829185451,-4.8552328488011085,-2.2579829731350363,-2.5972498756660722,-2.570245154130562,25.610212125431538,215.07,220.95499999999998,231.9525,200.8355,199.45,240.97827761593598,233.1459865621713,193.0250134378287,213.0855,11.755315536184046,0.14613607368066167,208.56587970982977,239.76895415583087,195.4555458441691,217.61225,218.4126375,207.7583625,33.58965691061118,278400600.0,,-282562.7428220222,-0.15530325007702891,-385890.2539901128
2014-04-15,199.09,199.29,184.32,193.91,13659300,tsla,203.38,11.57048987006685,18.653958373857236,13.837013382658322,39.60720130932897,-81.34604162614276,-10.628197446651612,-0.22457935099921,-0.037087929393296463,210.7795,207.21836784244599,-5.9077178825700685,-2.987929955022043,-2.9197879275480254,-2.6401537088140548,26.965755451193775,210.02499999999998,215.91,233.5875,200.8355,204.88,236.45831206361726,233.92047974013371,187.6385202598663,210.7795,11.648255491138114,0.14215678706338336,208.02379426847386,237.85161894803932,192.75988105196066,215.30575,216.04898749999998,205.51001250000002,32.16789201001144,264741300.0,,3558830.243149929,-0.07829706630775737,72904.77683860622
2014-04-16,197.0,199.99,190.82,199.11,7202200,tsla,199.816,9.79333391479396,28.76872203851395,18.776259717966894,45.49939699594344,-71.23127796148606,-13.539450258369873,-0.2682536032879934,-0.08332106417223585,207.66150000000002,205.74411914381943,-6.250175183869743,-3.6403790007915835,-2.6097961830781595,-2.6340822036668756,28.12571027905482,206.29500000000002,215.91,232.17155,200.8355,207.3,232.02874582234492,227.24816782958794,188.0748321704121,207.66150000000002,11.12405528513902,0.14665032301990746,208.29725816536143,235.80482550063738,191.13367449936266,213.46925000000002,212.8530375,202.4699625,38.21878672578005,271943500.0,,9378710.504872948,-0.01923856512643423,-83567.54689203948
2014-04-17,199.61,202.29,194.08,198.12,5926800,tsla,198.602,7.924298093696711,26.843026648511987,24.755235686961043,41.82444061962134,-73.15697335148802,-12.102928127772849,-0.30790190388270133,-0.12823723211432897,204.9335,204.357915663125,-6.526229477664401,-4.217549096166147,-2.308680381498254,-2.5690018392331515,28.86800980776273,201.385,214.255,231.3675,200.8355,211.56,227.68777090589802,220.78209618739342,189.0849038126066,204.9335,10.410940661655589,0.146620481072704,208.68920097602683,233.6695467256055,189.5899532743945,211.62975,210.0568375,199.81016250000002,31.453996270398193,266016700.0,,9284863.489038603,0.007205185031594775,-306948.79714377597
2014-04-21,197.08,206.2,194.0,204.38,5258200,tsla,198.722,7.499159138047779,39.019645983271744,31.543798223432546,47.72600290535255,-60.980354016728256,-3.696548474496407,-0.3371808867826176,-0.1700259630479867,204.14900000000003,204.36193099710226,-6.168765126903395,-4.607792302313596,-1.5609728245897987,-2.367396036304481,28.997924512264007,201.385,212.935,231.3675,200.8355,210.24,223.43361548778006,219.14731827609558,189.15068172390448,204.14900000000003,9.689852705821377,0.15052764002763497,206.2192372952983,232.5620568893252,188.2464431106748,210.40425,209.252725,199.04527500000003,36.6244146547829,271274900.0,,12974223.489038607,0.08121429055363305,-531800.2177439248
2014-04-22,206.36,219.33,205.01,218.64,9804700,tsla,202.832,8.771142646960012,66.75744018673409,44.20670427283926,50.876824530085045,-33.24255981326591,5.358519660755578,-0.3450657308555316,-0.2050339166094957,205.26100000000002,206.95794354308364,-4.680851289390887,-4.622404099729055,-0.058447189661832155,-1.9056062669759513,27.534018463821077,201.825,212.935,232.32999999999998,200.8355,210.24,14.98,222.80328529392006,187.71871470608,205.26100000000002,9.614441779098344,0.16288465746059572,202.6319992364211,232.87266654485896,187.78283345514106,210.32775,210.392525,200.129475,37.92627273284919,281079600.0,,21834057.14825645,0.10706241906374096,-339221.698638699
