open,high,low,close,volume,symbol
442.585,450.94,440.72,448.37,19761406.0,MSFT
449.705,450.14,444.89,446.34,16337112.0,MSFT
446.3,446.53,441.27,445.7,19178681.0,MSFT
447.38,450.58,446.51,449.78,27327346.0,MSFT
449.8,452.75,446.41,447.67,14738189.0,MSFT
448.25,451.42,446.75,450.95,15664423.0,MSFT
449.0,453.6,448.19,452.16,14468473.0,MSFT
452.175,456.17,451.77,452.85,14190382.0,MSFT
453.07,455.38,446.41,446.95,27413114.0,MSFT
448.66,457.37,445.66,456.73,17184979.0,MSFT
453.2,459.59,453.113,459.28,13603136.0,MSFT
458.19,461.02,457.88,460.77,9661681.0,MSFT
459.61,468.35,458.965,467.56,15453383.0,MSFT
466.55,467.7,464.46,466.24,12353937.0,MSFT
467.0,467.33,458.0,459.54,16938599.0,MSFT
461.22,466.46,458.855,466.25,17825850.0,MSFT
462.98,464.78,451.55,454.7,22241072.0,MSFT
454.325,456.36,450.645,453.55,15564744.0,MSFT
